wetbed_struct_gain,wetbed_struct_rate,wetbed_impact_release_rate,rmse_ml,velocity_rmse_mlps,drain_time_error_s,brew_time_s,drain_time_s,chi_max,ey_pct,score
0.15,0.05,1.2,14.084558964772818,1.1767575629844247,-3.453837597330363,106.11790878754172,131.54616240266964,0.17978239268314844,10.874684760675981,16.126002317035883
0.15,0.03,0.3,14.089209143999389,1.1760742287970556,-3.453837597330363,106.11790878754172,131.54616240266964,0.12629520038334158,10.874738637943018,16.129627494981403
0.15,0.05,1.8,14.109340491729476,1.1768912928166788,-3.453837597330363,106.11790878754172,131.54616240266964,0.17126304227227207,10.873477583129423,16.150984438740924
0.15,0.03,0.6,14.124889428443522,1.1759522237042377,-3.453837597330363,105.91768631813126,131.54616240266964,0.12060777336122978,10.871806714097668,16.165124771786306
0.15,0.03,0.9,14.134577537406264,1.1763343562779285,-3.6540600667408114,105.91768631813126,131.3459399332592,0.11620095676811183,10.87047912202966,16.191403877162422
0.45,0.13,0.0,13.893359895217895,1.2115257018886538,6.15684093437153,111.52391546162403,141.15684093437153,0.5791998102762376,11.027761145038644,16.203195722800597
1.0,0.1,0.6,13.878039060269646,1.2124024878133175,6.357063403781979,111.12347052280312,141.35706340378198,0.34407100322462475,11.025726705477965,16.20520786429218
0.15,0.03,1.2,14.162667916448168,1.1766632629707925,-3.6540600667408114,105.91768631813126,131.3459399332592,0.11268765817558056,10.870409206607924,16.21998761624362
0.7,0.16,0.6,13.92155432111706,1.2138285034817269,6.357063403781979,111.32369299221358,141.35706340378198,0.48437381622899955,11.027129078596198,16.25086214864221
0.15,0.03,1.8,14.197695621717294,1.1765203733663123,-3.6540600667408114,105.91768631813126,131.3459399332592,0.10715170821326057,10.869951681648722,16.254800987106027
1.0,0.08,0.3,13.952192365694826,1.2082018385191047,6.5572858731924555,111.52391546162403,141.55728587319246,0.29954367540825766,11.031027402596596,16.289077993328878
1.0,0.13,1.2,13.971823141464304,1.2225132776235847,6.5572858731924555,111.12347052280312,141.55728587319246,0.3969350675891629,11.029413606692312,16.33017592775508
0.7,0.13,0.3,14.025201391903348,1.210383026472967,6.757508342602904,111.52391546162403,141.7575083426029,0.4343185992099384,11.03266128933917,16.38137659902103
1.0,0.16,1.8,14.18122375743215,1.2310869072717863,7.157953281423801,111.52391546162403,142.1579532814238,0.44321498645418966,11.038930571096966,16.60049038085373
1.0,0.13,0.9,14.209689130894793,1.224308009381238,7.3581757508342776,111.72413793103449,142.35817575083428,0.40713669145613307,11.041540570986568,16.63480520503339
0.45,0.16,0.0,14.28255343118603,1.2175591201049898,7.3581757508342776,112.1245828698554,142.35817575083428,0.6388290827327073,11.043623969000594,16.697546171410256
0.7,0.08,0.0,14.333713532113498,1.2209190883376129,7.958843159065623,112.32480533926585,142.95884315906562,0.4398310818750656,11.052184673405456,16.801799617345168
1.0,0.05,0.0,14.334004720193233,1.2222124571324173,8.1590656284761,112.52502780867631,143.1590656284761,0.31748606575783284,11.055493635464344,16.82004865616995
1.0,0.16,1.2,14.566579333362036,1.234640771120019,8.359288097886548,112.32480533926585,143.35928809788655,0.4606789661679077,11.056628153483059,17.087283537872985
0.7,0.16,0.3,14.607242050992644,1.2195663973880455,8.1590656284761,112.52502780867631,143.1590656284761,0.5007763809700092,11.055585845368906,17.089316897352802
1.0,0.1,0.3,14.658205585295892,1.2189992587913712,8.559510567296996,112.72525027808676,143.559510567297,0.3575996500507859,11.05967692590963,17.17146531886671
1.0,0.13,0.6,14.667262771078677,1.2262052651125537,8.559510567296996,112.52502780867631,143.559510567297,0.41935170861717436,11.060315943085213,17.191331514131267
